Mod:Item:MetaData, Localized Name
nuclearcraft:depleted_fuel_curium:4, Depleted HECm-243 TRISO Fuel Pebble
nuclearcraft:depleted_fuel_curium:5, Depleted HECm-243 Oxide Fuel Pellet
nuclearcraft:depleted_fuel_curium:6, Depleted HECm-243 Nitride Fuel Pellet
nuclearcraft:depleted_fuel_curium:7, Depleted HECm-243-Zirconium Alloy Fuel Pellet
nuclearcraft:depleted_fuel_curium:8, Depleted LECm-245 TRISO Fuel Pebble
nuclearcraft:depleted_fuel_curium:9, Depleted LECm-245 Oxide Fuel Pellet
nuclearcraft:depleted_fuel_curium:10, Depleted LECm-245 Nitride Fuel Pellet
nuclearcraft:depleted_fuel_curium:11, Depleted LECm-245-Zirconium Alloy Fuel Pellet
nuclearcraft:depleted_fuel_curium:12, Depleted HECm-245 TRISO Fuel Pebble
nuclearcraft:depleted_fuel_curium:13, Depleted HECm-245 Oxide Fuel Pellet
nuclearcraft:depleted_fuel_curium:14, Depleted HECm-245 Nitride Fuel Pellet
nuclearcraft:depleted_fuel_curium:15, Depleted HECm-245-Zirconium Alloy Fuel Pellet
nuclearcraft:depleted_fuel_curium:16, Depleted LECm-247 TRISO Fuel Pebble
nuclearcraft:depleted_fuel_curium:17, Depleted LECm-247 Oxide Fuel Pellet
nuclearcraft:depleted_fuel_curium:18, Depleted LECm-247 Nitride Fuel Pellet
nuclearcraft:depleted_fuel_curium:19, Depleted LECm-247-Zirconium Alloy Fuel Pellet
nuclearcraft:depleted_fuel_curium:20, Depleted HECm-247 TRISO Fuel Pebble
nuclearcraft:depleted_fuel_curium:21, Depleted HECm-247 Oxide Fuel Pellet
nuclearcraft:depleted_fuel_curium:22, Depleted HECm-247 Nitride Fuel Pellet
nuclearcraft:depleted_fuel_curium:23, Depleted HECm-247-Zirconium Alloy Fuel Pellet
nuclearcraft:depleted_fuel_berkelium:0, Depleted LEB-248 TRISO Fuel Pebble
nuclearcraft:depleted_fuel_berkelium:1, Depleted LEB-248 Oxide Fuel Pellet
nuclearcraft:depleted_fuel_berkelium:2, Depleted LEB-248 Nitride Fuel Pellet
nuclearcraft:depleted_fuel_berkelium:3, Depleted LEB-248-Zirconium Alloy Fuel Pellet
nuclearcraft:depleted_fuel_berkelium:4, Depleted HEB-248 TRISO Fuel Pebble
nuclearcraft:depleted_fuel_berkelium:5, Depleted HEB-248 Oxide Fuel Pellet
nuclearcraft:depleted_fuel_berkelium:6, Depleted HEB-248 Nitride Fuel Pellet
nuclearcraft:depleted_fuel_berkelium:7, Depleted HEB-248-Zirconium Alloy Fuel Pellet
nuclearcraft:depleted_fuel_californium:0, Depleted LECf-249 TRISO Fuel Pebble
nuclearcraft:depleted_fuel_californium:1, Depleted LECf-249 Oxide Fuel Pellet
nuclearcraft:depleted_fuel_californium:2, Depleted LECf-249 Nitride Fuel Pellet
nuclearcraft:depleted_fuel_californium:3, Depleted LECf-249-Zirconium Alloy Fuel Pellet
nuclearcraft:depleted_fuel_californium:4, Depleted HECf-249 TRISO Fuel Pebble
nuclearcraft:depleted_fuel_californium:5, Depleted HECf-249 Oxide Fuel Pellet
nuclearcraft:depleted_fuel_californium:6, Depleted HECf-249 Nitride Fuel Pellet
nuclearcraft:depleted_fuel_californium:7, Depleted HECf-249-Zirconium Alloy Fuel Pellet
nuclearcraft:depleted_fuel_californium:8, Depleted LECf-251 TRISO Fuel Pebble
nuclearcraft:depleted_fuel_californium:9, Depleted LECf-251 Oxide Fuel Pellet
nuclearcraft:depleted_fuel_californium:10, Depleted LECf-251 Nitride Fuel Pellet
nuclearcraft:depleted_fuel_californium:11, Depleted LECf-251-Zirconium Alloy Fuel Pellet
nuclearcraft:depleted_fuel_californium:12, Depleted HECf-251 TRISO Fuel Pebble
nuclearcraft:depleted_fuel_californium:13, Depleted HECf-251 Oxide Fuel Pellet
nuclearcraft:depleted_fuel_californium:14, Depleted HECf-251 Nitride Fuel Pellet
nuclearcraft:depleted_fuel_californium:15, Depleted HECf-251-Zirconium Alloy Fuel Pellet
nuclearcraft:depleted_fuel_ic2:0, Depleted Uranium Nuclear Fuel
nuclearcraft:depleted_fuel_ic2:1, Depleted MOX Nuclear Fuel
nuclearcraft:boron:0, Boron-10
nuclearcraft:boron:1, Boron-11
nuclearcraft:lithium:0, Lithium-6
nuclearcraft:lithium:1, Lithium-7
nuclearcraft:lithium_ion_cell, Lithium Ion Cell
nuclearcraft:multitool, Multitool
nuclearcraft:geiger_counter, Geiger Counter
nuclearcraft:rad_shielding:0, Light Radiation Shielding
nuclearcraft:rad_shielding:1, Medium Radiation Shielding
nuclearcraft:rad_shielding:2, Heavy Radiation Shielding
nuclearcraft:radiation_badge, Radiation Badge
nuclearcraft:radaway, RadAway
nuclearcraft:radaway_slow, Slow-Acting RadAway
nuclearcraft:rad_x, Rad-X
nuclearcraft:portable_ender_chest, Portable Ender Chest
nuclearcraft:dominos, Domino's Special
nuclearcraft:flour, Flour
nuclearcraft:graham_cracker, Graham Cracker
nuclearcraft:roasted_cocoa_beans, Roasted Cocoa Beans
nuclearcraft:ground_cocoa_nibs, Ground Cocoa Nibs
nuclearcraft:cocoa_butter, Solidified Cocoa Butter
nuclearcraft:cocoa_solids, Cocoa Solids
nuclearcraft:unsweetened_chocolate, Unsweetened Chocolate
nuclearcraft:dark_chocolate, Dark Chocolate
nuclearcraft:milk_chocolate, Milk Chocolate
nuclearcraft:gelatin, Gelatin
nuclearcraft:marshmallow, Marshmallow
nuclearcraft:smore, S'more S'mingot
nuclearcraft:moresmore, MoreS'more DoubleS'mingot
nuclearcraft:foursmore, FourS'more QuadS'mingot
nuclearcraft:record_wanderer, Music Disc
nuclearcraft:record_end_of_the_world, Music Disc
nuclearcraft:record_money_for_nothing, Music Disc
nuclearcraft:record_hyperspace, Music Disc
nuclearcraft:sword_boron, Boron Sword
nuclearcraft:pickaxe_boron, Boron Pickaxe
nuclearcraft:shovel_boron, Boron Shovel
nuclearcraft:axe_boron, Boron Axe
nuclearcraft:hoe_boron, Boron Hoe
nuclearcraft:spaxelhoe_boron, Boron Spaxelhoe
nuclearcraft:sword_tough, Tough Alloy Sword
nuclearcraft:pickaxe_tough, Tough Alloy Pickaxe
nuclearcraft:shovel_tough, Tough Alloy Shovel
nuclearcraft:axe_tough, Tough Alloy Axe
nuclearcraft:hoe_tough, Tough Alloy Hoe
nuclearcraft:spaxelhoe_tough, Tough Alloy Spaxelhoe
nuclearcraft:sword_hard_carbon, Hard Carbon Sword
nuclearcraft:pickaxe_hard_carbon, Hard Carbon Pickaxe
nuclearcraft:shovel_hard_carbon, Hard Carbon Shovel
nuclearcraft:axe_hard_carbon, Hard Carbon Axe
nuclearcraft:hoe_hard_carbon, Hard Carbon Hoe
nuclearcraft:spaxelhoe_hard_carbon, Hard Carbon Spaxelhoe
nuclearcraft:sword_boron_nitride, Boron Nitride Sword
nuclearcraft:pickaxe_boron_nitride, Boron Nitride Pickaxe
nuclearcraft:shovel_boron_nitride, Boron Nitride Shovel
nuclearcraft:axe_boron_nitride, Boron Nitride Axe
nuclearcraft:hoe_boron_nitride, Boron Nitride Hoe
nuclearcraft:spaxelhoe_boron_nitride, Boron Nitride Spaxelhoe
nuclearcraft:helm_boron, Boron Helmet
nuclearcraft:chest_boron, Boron Chestplate
nuclearcraft:legs_boron, Boron Leggings
nuclearcraft:boots_boron, Boron Boots
nuclearcraft:helm_tough, Tough Alloy Helmet
nuclearcraft:chest_tough, Tough Alloy Chestplate
nuclearcraft:legs_tough, Tough Alloy Leggings
nuclearcraft:boots_tough, Tough Alloy Boots
nuclearcraft:helm_hard_carbon, Hard Carbon Helmet
nuclearcraft:chest_hard_carbon, Hard Carbon Chestplate
nuclearcraft:legs_hard_carbon, Hard Carbon Leggings
nuclearcraft:boots_hard_carbon, Hard Carbon Boots
nuclearcraft:helm_boron_nitride, Boron Nitride Helmet
nuclearcraft:chest_boron_nitride, Boron Nitride Chestplate
nuclearcraft:legs_boron_nitride, Boron Nitride Leggings
nuclearcraft:boots_boron_nitride, Boron Nitride Boots
nuclearcraft:helm_hazmat, Hazmat Suit Headwear
nuclearcraft:chest_hazmat, Hazmat Suit Chestpiece
nuclearcraft:legs_hazmat, Hazmat Suit Leggings
nuclearcraft:boots_hazmat, Hazmat Suit Boots
nuclearcraft:fluid_oxygen, Oxygen
nuclearcraft:fluid_hydrogen, Hydrogen
nuclearcraft:fluid_deuterium, Deuterium
nuclearcraft:fluid_tritium, Tritium
nuclearcraft:fluid_helium_3, Helium-3
nuclearcraft:fluid_helium, Helium
nuclearcraft:fluid_boron_10, Molten Boron-10
nuclearcraft:fluid_boron_11, Molten Boron-11
nuclearcraft:fluid_lithium_6, Molten Lithium-6
nuclearcraft:fluid_lithium_7, Molten Lithium-7
nuclearcraft:fluid_ferroboron, Molten Ferroboron
nuclearcraft:fluid_tough, Molten Tough Alloy
nuclearcraft:fluid_hard_carbon, Molten Hard Carbon
nuclearcraft:fluid_coal, Liquefacted Coal
nuclearcraft:fluid_beryllium, Molten Beryllium
nuclearcraft:fluid_zirconium, Molten Zirconium
nuclearcraft:fluid_manganese_dioxide, Molten Manganese Dioxide
nuclearcraft:fluid_sulfur, Molten Sulfur
nuclearcraft:fluid_liquid_helium, Liquid Helium
nuclearcraft:fluid_liquid_nitrogen, Liquid Nitrogen
nuclearcraft:fluid_heavy_water, Heavy Water
nuclearcraft:fluid_ender, Molten Ender
nuclearcraft:fluid_lead_platinum, Molten Lead Platinum
nuclearcraft:fluid_enderium, Molten Enderium
nuclearcraft:fluid_cryotheum, Molten Cryotheum
nuclearcraft:fluid_plasma, Plasma
nuclearcraft:fluid_ethanol, Ethanol
nuclearcraft:fluid_methanol, Methanol
nuclearcraft:fluid_radaway, RadAway Fluid
nuclearcraft:fluid_radaway_slow, Slow-Acting RadAway Fluid
nuclearcraft:fluid_redstone_ethanol, Redstone-Infused Ethanol
nuclearcraft:fluid_nitrogen, Nitrogen
nuclearcraft:fluid_fluorine, Fluorine
nuclearcraft:fluid_carbon_dioxide, Carbon Dioxide
nuclearcraft:fluid_carbon_monoxide, Carbon Monoxide
nuclearcraft:fluid_ethene, Ethylene
nuclearcraft:fluid_fluoromethane, Fluoromethane
nuclearcraft:fluid_ammonia, Ammonia
nuclearcraft:fluid_oxygen_difluoride, Oxygen Difluoride
nuclearcraft:fluid_diborane, Diborane
nuclearcraft:fluid_sulfur_dioxide, Sulfur Dioxide
nuclearcraft:fluid_sulfur_trioxide, Sulfur Trioxide
nuclearcraft:fluid_hydrofluoric_acid, Hydrofluoric Acid
nuclearcraft:fluid_boric_acid, Boric Acid
nuclearcraft:fluid_sulfuric_acid, Sulfuric Acid
nuclearcraft:fluid_boron_nitride_solution, Boron Nitride Solution
nuclearcraft:fluid_fluorite_water, Fluorite Water
nuclearcraft:fluid_calcium_sulfate_solution, Calcium Sulfate Solution
nuclearcraft:fluid_sodium_fluoride_solution, Sodium Fluoride Solution
nuclearcraft:fluid_potassium_fluoride_solution, Potassium Fluoride Solution
nuclearcraft:fluid_sodium_hydroxide_solution, Sodium Hydroxide Solution
nuclearcraft:fluid_potassium_hydroxide_solution, Potassium Hydroxide Solution
nuclearcraft:fluid_borax_solution, Borax Solution
nuclearcraft:fluid_irradiated_borax_solution, Irradiated Borax Solution
nuclearcraft:fluid_corium, Corium
nuclearcraft:fluid_ice, Crushed Ice
nuclearcraft:fluid_slurry_ice, Slurry Ice
nuclearcraft:fluid_chocolate_liquor, Chocolate Liquor
nuclearcraft:fluid_cocoa_butter, Cocoa Butter
nuclearcraft:fluid_unsweetened_chocolate, Molten Unsweetened Chocolate
nuclearcraft:fluid_dark_chocolate, Molten Dark Chocolate
nuclearcraft:fluid_milk_chocolate, Molten Milk Chocolate
nuclearcraft:fluid_sugar, Molten Sugar
nuclearcraft:fluid_gelatin, Molten Gelatin
nuclearcraft:fluid_hydrated_gelatin, Hydrated Gelatin
nuclearcraft:fluid_marshmallow, Liquid Marshmallow
nuclearcraft:fluid_milk, Milk
nuclearcraft:fluid_lif, Molten Lithium Fluoride
nuclearcraft:fluid_bef2, Molten Beryllium Fluoride
nuclearcraft:fluid_flibe, Molten FLiBe Salt Mixture
nuclearcraft:fluid_naoh, Molten Sodium Hydroxide
nuclearcraft:fluid_koh, Molten Potassium Hydroxide
nuclearcraft:fluid_steam, Steam
nuclearcraft:fluid_high_pressure_steam, High Pressure Steam
nuclearcraft:fluid_exhaust_steam, Exhaust Steam
nuclearcraft:fluid_low_pressure_steam, Low Pressure Steam
nuclearcraft:fluid_low_quality_steam, Low Quality Steam
nuclearcraft:fluid_preheated_water, Preheated Water
nuclearcraft:fluid_condensate_water, Condensate Water
nuclearcraft:fluid_sodium, Molten Sodium
nuclearcraft:fluid_potassium, Molten Potassium
nuclearcraft:fluid_nak, Eutectic NaK Alloy
nuclearcraft:fluid_nak_hot, Hot Eutectic NaK Alloy
nuclearcraft:fluid_emergency_coolant, Emergency Coolant
nuclearcraft:fluid_emergency_coolant_heated, Heated Emergency Coolant
nuclearcraft:fluid_arsenic, Sublimated Arsenic
nuclearcraft:fluid_bas, Molten Boron Arsenide
nuclearcraft:fluid_sic_vapor, Silicon Carbide Vapor
nuclearcraft:fluid_alugentum, Molten Alugentum
nuclearcraft:fluid_alumina, Molten Alumina
nuclearcraft:fluid_strontium_90, Molten Strontium-90
nuclearcraft:fluid_molybdenum, Molten Molybdenum
nuclearcraft:fluid_ruthenium_106, Molten Ruthenium-106
nuclearcraft:fluid_caesium_137, Molten Caesium-137
nuclearcraft:fluid_promethium_147, Molten Promethium-147
nuclearcraft:fluid_europium_155, Molten Europium-155
qmd:beamline, Beamline Pipe
qmd:linear_accelerator_controller, Linear Accelerator Controller
qmd:ring_accelerator_controller, Synchrotron Accelerator Controller
qmd:accelerator_beam, Accelerator Beam Block
qmd:accelerator_casing, Accelerator Casing
qmd:accelerator_computer_port, Accelerator Computer Port
qmd:accelerator_port, Accelerator Item Port
qmd:accelerator_glass, Accelerator Glass
qmd:accelerator_vent, Accelerator Coolant Vent
qmd:accelerator_beam_port, Accelerator Beam Port
qmd:accelerator_synchrotron_port, Accelerator Synchrotron Port
qmd:accelerator_cavity:0, Copper RF Cavity
qmd:accelerator_cavity:1, Magnesium Diboride RF Cavity
qmd:accelerator_cavity:2, Niobium-Tin RF Cavity
qmd:accelerator_cavity:3, Niobium-Titanium RF Cavity
qmd:accelerator_cavity:4, BSCCO RF Cavity
qmd:accelerator_magnet:0, Copper Accelerator Electromagnet
qmd:accelerator_magnet:1, Magnesium Diboride Accelerator Electromagnet
qmd:accelerator_magnet:2, Niobium-Tin Accelerator Electromagnet
qmd:accelerator_magnet:3, Niobium-Titanium Accelerator Electromagnet
qmd:accelerator_magnet:4, BSCCO Accelerator Electromagnet
qmd:accelerator_yoke, Accelerator Electromagnet Yoke
qmd:accelerator_cooler1:0, Water Accelerator Cooler
qmd:accelerator_cooler1:1, Iron Accelerator Cooler
qmd:accelerator_cooler1:2, Redstone Accelerator Cooler
qmd:accelerator_cooler1:3, Quartz Accelerator Cooler
qmd:accelerator_cooler1:4, Obsidian Accelerator Cooler
qmd:accelerator_cooler1:5, Nether Brick Accelerator Cooler
qmd:accelerator_cooler1:6, Glowstone Accelerator Cooler
qmd:accelerator_cooler1:7, Lapis Accelerator Cooler
qmd:accelerator_cooler1:8, Gold Accelerator Cooler
qmd:accelerator_cooler1:9, Prismarine Accelerator Cooler
qmd:accelerator_cooler1:10, Slime Accelerator Cooler
qmd:accelerator_cooler1:11, End Stone Accelerator Cooler
qmd:accelerator_cooler1:12, Purpur Accelerator Cooler
qmd:accelerator_cooler1:13, Diamond Accelerator Cooler
qmd:accelerator_cooler1:14, Emerald Accelerator Cooler
qmd:accelerator_cooler1:15, Copper Accelerator Cooler
qmd:accelerator_cooler2:0, Tin Accelerator Cooler
qmd:accelerator_cooler2:1, Lead Accelerator Cooler
qmd:accelerator_cooler2:2, Boron Accelerator Cooler
qmd:accelerator_cooler2:3, Lithium Accelerator Cooler
qmd:accelerator_cooler2:4, Magnesium Accelerator Cooler
qmd:accelerator_cooler2:5, Manganese Accelerator Cooler
qmd:accelerator_cooler2:6, Aluminum Accelerator Cooler
qmd:accelerator_cooler2:7, Silver Accelerator Cooler
qmd:accelerator_cooler2:8, Fluorite Accelerator Cooler
qmd:accelerator_cooler2:9, Villiaumite Accelerator Cooler
qmd:accelerator_cooler2:10, Carobbiite Accelerator Cooler
qmd:accelerator_cooler2:11, Arsenic Accelerator Cooler
qmd:accelerator_cooler2:12, Liquid Nitrogen Accelerator Cooler
qmd:accelerator_cooler2:13, Liquid Helium Accelerator Cooler
qmd:accelerator_cooler2:14, Enderium Accelerator Cooler
qmd:accelerator_cooler2:15, Cryotheum Accelerator Cooler
qmd:accelerator_source, Accelerator Ion Source
qmd:accelerator_energy_port, Accelerator Energy Port
qmd:beam_diverter_controller, Beam Diverter Controller
qmd:decelerator_controller, Decelerator Controller
qmd:target_chamber_controller, Target Chamber Controller
qmd:decay_chamber_controller, Decay Chamber Controller
qmd:beam_dump_controller, Beam Dump Controller
qmd:collision_chamber_controller, Collision Chamber Controller
qmd:particle_chamber_beam, Particle Chamber Beam Block
qmd:particle_chamber_casing, Particle Chamber Casing
qmd:particle_chamber_glass, Particle Chamber Glass
qmd:particle_chamber_beam_port, Particle Chamber Beam Port
qmd:particle_chamber_detector:0, Bubble Chamber Detector
qmd:particle_chamber_detector:1, Silicon Tracker Detector
qmd:particle_chamber_detector:2, Wire Chamber Detector
qmd:particle_chamber_detector:3, Electromagnetic Calorimeter Detector
qmd:particle_chamber_detector:4, Hadron Calorimeter Detector
qmd:particle_chamber_energy_port, Particle Chamber Energy Port
qmd:particle_chamber, Particle Chamber
qmd:particle_chamber_port, Particle Chamber Item Port
qmd:particle_chamber_fluid_port, Particle Chamber Fluid Port
qmd:ore_leacher, Ore Leacher
qmd:irradiator, Irradiator
qmd:atmosphere_collector, Atmosphere Collector
qmd:fission_reflector:0, Tungsten Carbide Neutron Reflector
qmd:fission_shield:0, Hafnium Fission Neutron Shield
qmd:rtg_strontium, Strontium RTG
qmd:discharge_lamp:0, Discharge Lamp
qmd:discharge_lamp:1, Hydrogen Discharge Lamp
qmd:discharge_lamp:2, Helium Discharge Lamp
qmd:discharge_lamp:3, Nitrogen Discharge Lamp
qmd:discharge_lamp:4, Oxygen Discharge Lamp
qmd:discharge_lamp:5, Neon Discharge Lamp
qmd:discharge_lamp:6, Argon Discharge Lamp
qmd:neutral_containment_controller, Neutral Containment Chamber Controller
qmd:containment_casing, Containment Casing
qmd:containment_glass, Containment Glass
qmd:containment_port, Containment Item Port
qmd:containment_beam_port, Containment Beam Port
qmd:containment_vent, Containment Coolant Vent
qmd:containment_energy_port, Containment Energy Port
qmd:containment_coil, Containment Coil
qmd:containment_laser, Containment Laser
qmd:strontium_90_block, Strontium-90 Block
qmd:block_green_luminous_paint, tile.qmd.block_green_luminous_paint.name
qmd:block_blue_luminous_paint, tile.qmd.block_blue_luminous_paint.name
qmd:block_orange_luminous_paint, tile.qmd.block_orange_luminous_paint.name
qmd:creative_particle_source, Creative Particle Source
qmd:turbine_blade_super_alloy, Super Alloy Turbine Rotor Blade
qmd:dust:0, Tungsten Dust
qmd:dust:1, Niobium Dust
qmd:dust:2, Chromium Dust
qmd:dust:3, Titanium Dust
qmd:dust:4, Cobalt Dust
qmd:dust:5, Nickel Dust
qmd:dust:6, Hafnium Dust
qmd:dust:7, Zinc Dust
qmd:dust:8, Osmium Dust
qmd:dust:9, Iridium Dust
qmd:dust:10, Platinum Dust
qmd:dust:11, Sodium Dust
qmd:dust:12, Potassium Dust
qmd:dust:13, Calcium Dust
qmd:dust:14, Strontium Dust
qmd:dust2:0, Yttrium Dust
qmd:dust2:1, Neodymium Dust
qmd:ingot:0, Tungsten Ingot
qmd:ingot:1, Niobium Ingot
qmd:ingot:2, Chromium Ingot
qmd:ingot:3, Titanium Ingot
qmd:ingot:4, Cobalt Ingot
qmd:ingot:5, Nickel Ingot
qmd:ingot:6, Hafnium Ingot
qmd:ingot:7, Zinc Ingot
qmd:ingot:8, Osmium Ingot
qmd:ingot:9, Iridium Ingot
qmd:ingot:10, Platinum Ingot
qmd:ingot:11, Sodium Ingot
qmd:ingot:12, Potassium Ingot
qmd:ingot:13, Calcium Ingot
qmd:ingot:14, Strontium Ingot
qmd:ingot2:0, Yttrium Ingot
qmd:ingot2:1, Neodymium Ingot
qmd:ingot_alloy:0, Tungsten Carbide Ingot
qmd:ingot_alloy:1, Niobium-Tin Ingot
qmd:ingot_alloy:2, Stainless Steel Ingot
qmd:ingot_alloy:3, Niobium-Titanium Ingot
qmd:ingot_alloy:4, Osmiridium Ingot
qmd:ingot_alloy:5, Nichrome Ingot
qmd:ingot_alloy:6, Super Alloy Ingot
qmd:canister:0, Canister
qmd:canister:1, Hydrogen Canister
qmd:canister:2, Deuterium Canister
qmd:canister:3, Tritium Canister
qmd:canister:4, Helium-3 Canister
qmd:canister:5, Helium Canister
qmd:canister:6, Diborane Canister
qmd:source:0, Tungsten Filament
qmd:source:1, Sodium-22 Source
qmd:source:2, Cobalt-60 Source
qmd:source:3, Iridium-192 Source
qmd:source:4, Calcium-48 Source
qmd:isotope:0, Sodium-22
qmd:isotope:1, Beryllium-7
qmd:isotope:2, Magnesium-24
qmd:isotope:3, Magnesium-26
qmd:isotope:4, Uranium-234
qmd:isotope:5, Protactinium-231 Dust
qmd:isotope:6, Cobalt-60
qmd:isotope:7, Iridium-192
qmd:isotope:8, Calcium-48
qmd:part:0, Empty Cooler
qmd:part:1, Empty Detector Casing
qmd:part:2, Lead Tungstate Scintillator
qmd:part:3, Plastic Scintillator
qmd:part:4, BSCCO Wire
qmd:part:5, Neodymium Doped YAG Rod
qmd:part:6, Gold Plated Tungsten Wire
qmd:part:7, Empty Wire Chamber
qmd:part:8, Neodymium Magnet
qmd:part:9, Accelerating Barrel
qmd:part:10, Laser Assembly
qmd:semiconductor:0, P-Type Doped Silicon
qmd:semiconductor:1, N-Type Doped Silicon
qmd:semiconductor:2, Silicon Boule
qmd:semiconductor:3, Silicon Wafer
qmd:semiconductor:4, Basic Processor
qmd:semiconductor:5, Advanced Processor
qmd:semiconductor:6, Elite Processor
qmd:chemical_dust:0, Tungsten Oxide
qmd:chemical_dust:1, BSCCO Dust
qmd:chemical_dust:2, Sodium Nitrate
qmd:chemical_dust:3, Sodium Chloride
qmd:chemical_dust:4, Copper Oxide
qmd:chemical_dust:5, Hafnium Oxide
qmd:chemical_dust:6, Strontium Chloride
qmd:chemical_dust:7, Zinc Sulfide
qmd:waste_fission:0, Light Fission Waste
qmd:waste_fission:1, Heavy Fission Waste
qmd:waste_spallation:0, Californium Spallation Waste
qmd:waste_spallation:1, Berkelium Spallation Waste
qmd:waste_spallation:2, Curium Spallation Waste
qmd:waste_spallation:3, Americium Spallation Waste
qmd:waste_spallation:4, Plutonium Spallation Waste
qmd:waste_spallation:5, Neptunium Spallation Waste
qmd:waste_spallation:6, Uranium Spallation Waste
qmd:waste_spallation:7, Protactinium Spallation Waste
qmd:waste_spallation:8, Thorium Spallation Waste
qmd:waste_spallation:9, Radium Spallation Waste
qmd:waste_spallation:10, Polonium Spallation Waste
qmd:waste_spallation:11, Bismuth Spallation Waste
qmd:waste_spallation:12, Lead Spallation Waste
qmd:waste_spallation:13, Gold Spallation Waste
qmd:waste_spallation:14, Platinum Spallation Waste
qmd:waste_spallation:15, Iridium Spallation Waste
qmd:waste_spallation2:0, Osmium Spallation Waste
qmd:waste_spallation2:1, Tungsten Spallation Waste
qmd:waste_spallation2:2, Hafnium Spallation Waste
qmd:sword_tungsten_carbide, Tungsten Carbide Sword
qmd:pickaxe_tungsten_carbide, Tungsten Carbide Pickaxe
qmd:shovel_tungsten_carbide, Tungsten Carbide Shovel
qmd:axe_tungsten_carbide, Tungsten Carbide Axe
qmd:hoe_tungsten_carbide, Tungsten Carbide Hoe
qmd:flesh, Not So Rotten Flesh
qmd:luminous_paint:0, Green Radioluminescent Paint
qmd:luminous_paint:1, Blue Radioluminescent Paint
qmd:luminous_paint:2, Orange Radioluminescent Paint
qmd:cell:0, Empty Cell
qmd:cell:1, Anti-Hydrogen Cell
qmd:cell:2, Anti-Deuterium Cell
qmd:cell:3, Anti-Tritium Cell
